No,제목,학과,과정,년도,href
137,평화로운 Davis,기계공학과,학부,2016-2017,/partner/expReport.asp?id=14073&page=2&bgbn=R
136,활기 넘치는 소도시,컴퓨터과학과,학부,2016-2017,/partner/expReport.asp?id=14069&page=2&bgbn=R
135,UC Davis에서 1년,시스템생물학과,학부,2016-2017,/partner/expReport.asp?id=14068&page=3&bgbn=R
134,잊지 못할 UCD에서의 1년,언더우드국제대학 나노과학공학과,학부,2016-2017,/partner/expReport.asp?id=14037&page=3&bgbn=R
133,the Exchange Experience in UCD,사회학,학부,2016,/partner/expReport.asp?id=13442&page=3&bgbn=R
132,자연과 파이팅의 도시 데이비스,정치외교학과,학부,2016,/partner/expReport.asp?id=13348&page=3&bgbn=R
131,교환생활,언더우드국제대학 경제학,학부,2015-2016,/partner/expReport.asp?id=13284&page=3&bgbn=R
130,사진첩에 푸르른 사진들로만 가득하게 해주었던 데이비스,신문방송학과,학부,2016,/partner/expReport.asp?id=13236&page=3&bgbn=R
129,따뜻한 도시 데이비스에서 보낸 아홉 달,식품영양학과,학부,2015-2016,/partner/expReport.asp?id=13213&page=3&bgbn=R
128,처음과 끝이 다른 데이비스에서의 생활,식품영양학과,학부,2015-2016,/partner/expReport.asp?id=13024&page=3&bgbn=R
127,자유로운 학교 UCD,영어영문학과,학부,2015,/partner/expReport.asp?id=12674&page=3&bgbn=R
126,UC Davis 방문보고서,스포츠레저학과,학부,2015-2016,/partner/expReport.asp?id=12483&page=3&bgbn=R
125,평화로운 데이비스,응용통계학과,학부,2014-2015,/partner/expReport.asp?id=12470&page=4&bgbn=R
124,아름다운 추억이 된 데이비스,경제학과,학부,2014-2015,/partner/expReport.asp?id=12291&page=4&bgbn=R
123,인생에 다시 없을 시간,영어영문학과,학부,2014-2015,/partner/expReport.asp?id=12185&page=4&bgbn=R
122,인생의 터닝포인트였던 데이비스에서의 1년,TAD,학부,2014-2015,/partner/expReport.asp?id=12177&page=4&bgbn=R
121,정말 즐거웠고 짧았던 9개월,사회학과,학부,2014-2015,/partner/expReport.asp?id=12096&page=4&bgbn=R
120,철창 없는 도시 Davis,테크노아트,학부,2014-2015,/partner/expReport.asp?id=11953&page=4&bgbn=R
119,나에게 너무나도 소중했던 지난 DAVIS에서의 1년,경제학과,대학원,2014,/partner/expReport.asp?id=10778&page=4&bgbn=R
118,평온했던 Davis에서의 일년,컴퓨터과학과,학부,2014,/partner/expReport.asp?id=10751&page=4&bgbn=R
117,"데이비스, 그리고 미국",신문방송학과,학부,2014,/partner/expReport.asp?id=8628&page=4&bgbn=R
116,평화로운 데이비스에서의 일년,응용통계학과,학부,2013-2014,/partner/expReport.asp?id=7424&page=4&bgbn=R
115,평화로운 도시에서 보냈던 치열한 일년,철학과 (파견학과는 Drama),학부,2013-2014,/partner/expReport.asp?id=7255&page=5&bgbn=R
114,정말 행복했던 1년 UC Davis에서,의류환경/경제학과,학부,2013-2014,/partner/expReport.asp?id=7144&page=5&bgbn=R
113,데이비스 다시 생각해보세요,정치외교학과,학부,2011-2012,/partner/expReport.asp?id=7120&page=5&bgbn=R
112,따뜻했던 날들,식품영양,학부,2013,/partner/expReport.asp?id=7010&page=5&bgbn=R
111,UC Davis에서의 일년,경영학과,학부,2013,/partner/expReport.asp?id=6823&page=5&bgbn=R
110,UC Davis 에서의 1년,UIC,학부,2013,/partner/expReport.asp?id=6807&page=5&bgbn=R
109,교환학생으로서 UC davis 경험하고 나서,의류환경학과,학부,2013,/partner/expReport.asp?id=6800&page=5&bgbn=R
108,잊지못할 UCD의 1년,건축공학과,학부,2012-2013,/partner/expReport.asp?id=6615&page=5&bgbn=R
107,UC Davis 경험보고서,행정학과,학부,2012-2013,/partner/expReport.asp?id=6591&page=5&bgbn=R
106,평화롭고 조용한 UC Davis.,경제학과,학부,2012-2013,/partner/expReport.asp?id=6582&page=5&bgbn=R
105,UC DAVIS,전기전자공학부,학부,2012-2013,/partner/expReport.asp?id=6467&page=6&bgbn=R
104,UC Davis,수학과,학부,2012,/partner/expReport.asp?id=6239&page=6&bgbn=R
103,"다시 돌아가고 싶은 곳, 데이비스 :D",경영학과,학부,2012,/partner/expReport.asp?id=6164&page=6&bgbn=R
102,UC Davis,경영학과,학부,2012,/partner/expReport.asp?id=6160&page=6&bgbn=R
101,데이비스에서의 소중한 일년,경영학과,학부,2012,/partner/expReport.asp?id=6074&page=6&bgbn=R
100,UC Davis에서의 일년,경제학과,학부,2011-2012,/partner/expReport.asp?id=6073&page=6&bgbn=R
99,UC Davis 후기,화공생명공학,학부,2012,/partner/expReport.asp?id=6026&page=6&bgbn=R
98,돌아가고 싶은 Davis :),영문학과,학부,2012,/partner/expReport.asp?id=6021&page=6&bgbn=R
97,강추 또 강추! UC Davis:),영어영문학/신문방송학,학부,2012,/partner/expReport.asp?id=6017&page=6&bgbn=R
96,Davis에서의 1년,경제학과,학부,2012,/partner/expReport.asp?id=6013&page=6&bgbn=R
95,Davis에서의 잊지 못할 1년.,경영학과,학부,2012,/partner/expReport.asp?id=5998&page=7&bgbn=R
94,평화로운 DAVIS,경제학과,학부,2011-2012,/partner/expReport.asp?id=5875&page=7&bgbn=R
93,UC Davis,수학과,학부,2011-2012,/partner/expReport.asp?id=5858&page=7&bgbn=R
92,다람쥐가 가득한 Davis에서의 1년 :],정치외교학과/경제학과,학부,2011-2012,/partner/expReport.asp?id=5857&page=7&bgbn=R
91,UC Davis에서의 1년,행정학과,학부,2011-2012,/partner/expReport.asp?id=5854&page=7&bgbn=R
90,데이비스에서 아름다웠던 도전의 1년,정치외교학과,학부,2011-2012,/partner/expReport.asp?id=5834&page=7&bgbn=R
89,UC Davis,아동가족학과/심리학과,학부,2011-2012,/partner/expReport.asp?id=5712&page=7&bgbn=R
88,Davis에서의 일년,수학과,학부,2011,/partner/expReport.asp?id=5495&page=7&bgbn=R
87,"Davis, 2011",경제학과,학부,2011,/partner/expReport.asp?id=5414&page=7&bgbn=R
86,잊지 못할 데이비스에서의 1년♡,경제학과/심리학과,학부,2011,/partner/expReport.asp?id=5400&page=7&bgbn=R
85,UC DAVIS,행정학과/경영학과(이중),학부,2011,/partner/expReport.asp?id=5333&page=8&bgbn=R
84,데이비스의 일년,의류환경,학부,2011,/partner/expReport.asp?id=5300&page=8&bgbn=R
83,UCD에서의 특별한 1년.,경영학과,학부,2011,/partner/expReport.asp?id=5238&page=8&bgbn=R
82,여전히 그리운 Davis에서의 생활,의류환경학과/경영학과,학부,2010~2011,/partner/expReport.asp?id=5032&page=8&bgbn=R
81,UCD,불어불문학과,학부,2010-2011,/partner/expReport.asp?id=4991&page=8&bgbn=R
80,내 인생의 전환점이 된 Davis에서의 9개월,아동가족학과,학부,2010-2011,/partner/expReport.asp?id=4989&page=8&bgbn=R
79,잊지 못할 일년의 데이비스 생활,화학과,학부,2010,/partner/expReport.asp?id=4941&page=8&bgbn=R
78,꿈만같은 1년간의 미국 서부와 동부생활!,영어영문/경영,학부,2010-2011,/partner/expReport.asp?id=4763&page=8&bgbn=R
77,많은 것을 보고 느꼈던 Davis에서의 1년,생명과학,학부,2010-2011,/partner/expReport.asp?id=4637&page=8&bgbn=R
76,University of California Davis 경험보고서,의류환경학과,학부,2010,/partner/expReport.asp?id=4577&page=8&bgbn=R
75,Davis에서의 잊지못할 1년,수학과,학부,2009-2010,/partner/expReport.asp?id=4428&page=9&bgbn=R
74,조용하지만 외롭지만은 않았던 데이비스에서의 1년 ♡,의류환경학과,학부,2009-2010,/partner/expReport.asp?id=4393&page=9&bgbn=R
73,조용한 대학도시 Davis에서의 1년,경제학과,학부,2009-2010,/partner/expReport.asp?id=4303&page=9&bgbn=R
72,"UC Davis, 그 곳에서의 10 개월",경제학과,학부,2009-2010,/partner/expReport.asp?id=4268&page=9&bgbn=R
71,One Year In UCD,UIC,학부,2009,/partner/expReport.asp?id=4138&page=9&bgbn=R
70,돌이켜보면 꿈만 같은 데이비스에서의 1년.,응용통계학과,학부,2009,/partner/expReport.asp?id=4081&page=9&bgbn=R
69,꿈만 같았던 데이비스에서의 1년,건축공학과,학부,2009,/partner/expReport.asp?id=4055&page=9&bgbn=R
68,Davis에서의 1년,산업디자인학과,학부,2009,/partner/expReport.asp?id=4045&page=9&bgbn=R
67,나의 UC Davis,영어영문학과,학부,2009,/partner/expReport.asp?id=4015&page=9&bgbn=R
66,UC DAVIS,경영학과,학부,2009,/partner/expReport.asp?id=3978&page=9&bgbn=R
65,"평화롭고, 많은 것을 가르쳐 준 Davis 에서의 1년",경영학과,학부,2009,/partner/expReport.asp?id=3977&page=10&bgbn=R
64,UC Davis 경험보고서,토목환경공학과,학부,2009,/partner/expReport.asp?id=3964&page=10&bgbn=R
63,uc davis에서의 꿈같은 1년,의류환경학과/경영학과,학부,2008-2009,/partner/expReport.asp?id=3947&page=10&bgbn=R
62,따뜻한 도시 Davis,식품영양/생물,학부,2009-2010,/partner/expReport.asp?id=3938&page=10&bgbn=R
61,기회의 땅 기회의 시간,경영학과,학부,2008-2009,/partner/expReport.asp?id=3791&page=10&bgbn=R
60,사랑스러운 일년 @ UC Davis,건축공학과,학부,2008-2009,/partner/expReport.asp?id=3781&page=10&bgbn=R
59,UCDavis에서의 1년,의류환경학과/경영학과,학부,2008-2009,/partner/expReport.asp?id=3695&page=10&bgbn=R
58,UC Davis,정보산업공학(응용통계 이중),학부,2008,/partner/expReport.asp?id=3478&page=10&bgbn=R
57,Davis에서의 1년 :D,법학과(경영이중전공),학부,2008,/partner/expReport.asp?id=3436&page=10&bgbn=R
56,UCDavis에서의 1년,건축학과,학부,2008,/partner/expReport.asp?id=3399&page=10&bgbn=R
55,데이비스에서의 1년,철학,학부,2008,/partner/expReport.asp?id=3360&page=11&bgbn=R
54,my davis-,정치외교학과,학부,2007-2008,/partner/expReport.asp?id=3172&page=11&bgbn=R
53,UCD에서의 1년 생활,식품영양학과,학부,2007,/partner/expReport.asp?id=2943&page=11&bgbn=R
52,UC Davis에서의 1년,심리학과,학부,2007,/partner/expReport.asp?id=2904&page=11&bgbn=R
51,"사랑할수밖에 없었던곳, UC Davis",경제학과,학부,2007,/partner/expReport.asp?id=2890&page=11&bgbn=R
50,다이나믹했던2007년♡,화학공학과,학부,2007,/partner/expReport.asp?id=2878&page=11&bgbn=R
49,UC Davis에서의 1년,건축공학과,학부,2007,/partner/expReport.asp?id=2864&page=11&bgbn=R
48,UC Davis,전기전자공학과,학부,2007,/partner/expReport.asp?id=2847&page=11&bgbn=R
47,UC Davis에서 소중한 경험,사회학과,학부,2006-2007,/partner/expReport.asp?id=2834&page=11&bgbn=R
46,UC Davis에서의 교환 학생 생활,주거환경학과,학부,2006-2007,/partner/expReport.asp?id=2786&page=11&bgbn=R
45,데이비스에서의 1년 생활-*,주거환경학과,학부,2006-2007,/partner/expReport.asp?id=2740&page=12&bgbn=R
44,UC DAVIS,영어영문학과,학부,2006-2007,/partner/expReport.asp?id=2672&page=12&bgbn=R
43,평화로운 Davis 에서의 꿈만 같았던 1년!!,생활디자인학과,학부,2006-2007,/partner/expReport.asp?id=2632&page=12&bgbn=R
42,UC Davis에서 보낸 1년,영어영문학과,학부,2005-2006,/partner/expReport.asp?id=2506&page=12&bgbn=R
41,"Univesity of California, Davis 체험기",건축과,학부,2006,/partner/expReport.asp?id=2504&page=12&bgbn=R
40,▶Unforgettable Turning point in DAVIS,의류환경학과,학부,2006,/partner/expReport.asp?id=2492&page=12&bgbn=R
39,무엇과도 바꿀수 없는 소중한 1년,의류환경학과,학부,2006,/partner/expReport.asp?id=2472&page=12&bgbn=R
38,UCD - 김정은,"영어영문학, 경영학",학부,2006,/partner/expReport.asp?id=2444&page=12&bgbn=R
37,학문의 폭과 재미를 느낀 데이비스 생활~,신문방송학 & 정치외교학,학부,2006,/partner/expReport.asp?id=2427&page=12&bgbn=R
36,"Davis, 평화롭고 아름다운 캠퍼스에서의 1년",신문방송학과,학부,2006-2007,/partner/expReport.asp?id=2415&page=12&bgbn=R
35,My 2006 in Davis,영어영문,학부,2006,/partner/expReport.asp?id=2387&page=13&bgbn=R
34,UCDavis - 최학수,공과대학 컴퓨터과학과,학부,2006,/partner/expReport.asp?id=2355&page=13&bgbn=R
33,UC Davis,중어중문학과,학부,2005-2006,/partner/expReport.asp?id=2318&page=13&bgbn=R
32,내 인생의 turning point!,정치외교학과,학부,2005-2006,/partner/expReport.asp?id=2316&page=13&bgbn=R
31,내 인생을 바꿔놓은 Davis,중어중문학/정치외교학,학부,2006,/partner/expReport.asp?id=2308&page=13&bgbn=R
30,"내 삶의 또 하나의 무대, Davis",주거환경학과,학부,2005-2006,/partner/expReport.asp?id=2283&page=13&bgbn=R
29,"잊지못할 곳, Davis",신문방송학과,학부,2005-2006,/partner/expReport.asp?id=2217&page=13&bgbn=R
28,내삶의 turning point가 되었던 1년,응용통계학과,학부,2005-2006,/partner/expReport.asp?id=2207&page=13&bgbn=R
27,UC Davis!,영어영문학과/경영학과,학부,2005,/partner/expReport.asp?id=1934&page=13&bgbn=R
26,"UC Davis, 그 특별한 곳에서의 1년",응용통계학과,학부,2005,/partner/expReport.asp?id=1897&page=13&bgbn=R
25,내 생애 가장 아름다운 1년,중어중문학/심리학,학부,2005,/partner/expReport.asp?id=1877&page=14&bgbn=R
24,UC Davis에서의 1년,컴퓨터과학/경영학,학부,2005,/partner/expReport.asp?id=1866&page=14&bgbn=R
23,영원히 기억될 1년 in Davis,사회학/서양사학,학부,2005,/partner/expReport.asp?id=1816&page=14&bgbn=R
22,UC Davis,생명공학과,학부,2004-5,/partner/expReport.asp?id=1803&page=14&bgbn=R
21,Welcome to UC Davis ^-^,공과대학 건축공학과,학부,2004-2005,/partner/expReport.asp?id=1752&page=14&bgbn=R
20,UCD-박수경,심리학과,학부,2004-2005,/partner/expReport.asp?id=1730&page=14&bgbn=R
19,Davis에서의 행복했던 1년을 마무리 하며..,이과대학 생화학과,학부,2004-2005,/partner/expReport.asp?id=1723&page=14&bgbn=R
18,UCD-벡혜린,심리학과,학부,2004-2005,/partner/expReport.asp?id=1578&page=14&bgbn=R
17,UC Davis-조성은,신문방송학과,학부,2004,/partner/expReport.asp?id=1411&page=14&bgbn=R
16,UC Davis 에서의 1년,사회학전공,학부,2004,/partner/expReport.asp?id=1378&page=14&bgbn=R
15,UC Davis - 김현욱,생명공학전공,학부,2003-2004,/partner/expReport.asp?id=1235&page=15&bgbn=R
14,UC Davis-최보름,컴퓨터·산업공학전공,학부,2002-2003,/partner/expReport.asp?id=983&page=15&bgbn=R
13,"UC, Davis-팽재희",의류환경전공,학부,2002-2003,/partner/expReport.asp?id=981&page=15&bgbn=R
12,UC Davis - 김정민,인문학부,학부,2001-2002,/partner/expReport.asp?id=612&page=15&bgbn=R
11,UC Davis - 김지영,의류환경전공,학부,2001-2002,/partner/expReport.asp?id=579&page=15&bgbn=R
10,UC Davis - 모윤정,주거환경전공,학부,2000-2001,/partner/expReport.asp?id=518&page=15&bgbn=R
9,UC Davis - 은명진,의류환경전공,학부,2000-2001,/partner/expReport.asp?id=517&page=15&bgbn=R
8,UC Davis - 심재화,인문학부,학부,2001,/partner/expReport.asp?id=409&page=15&bgbn=R
7,UC Davis - 노승림,의류환경전공,학부,2000-2001,/partner/expReport.asp?id=408&page=15&bgbn=R
6,UC Davis - 유지연,유럽어문학부,학부,2000-2001,/partner/expReport.asp?id=388&page=15&bgbn=R
5,UC Davis-윤지미,영어영문학전공,학부,2000-2001,/partner/expReport.asp?id=350&page=16&bgbn=R
4,UC Davis-이승윤,신문방송학과,학부,1999-2000,/partner/expReport.asp?id=165&page=16&bgbn=R
3,UC Davis-박지현,심리학전공,학부,2000,/partner/expReport.asp?id=161&page=16&bgbn=R
2,UC Davis-류제현,기계공학전공,학부,1999-2000,/partner/expReport.asp?id=148&page=16&bgbn=R
1,U.C. Davis - 박인아,영어영문학전공,학부,1998-1999,/partner/expReport.asp?id=47&page=16&bgbn=R
