No,제목,학과,과정,년도,href
230,"단 한 번 뿐인 소중한 만남, UCI",불어불문학과,학부,2015,/partner/expReport.asp?id=12602&page=9&bgbn=R
229,여유로웠던 UCI에서의 1년,영어영문학과,학부,2015,/partner/expReport.asp?id=12595&page=9&bgbn=R
228,2014-2015 IRVINE,행정학과,학부,2014-2015,/partner/expReport.asp?id=12549&page=9&bgbn=R
227,UCI교환학생 후기,중어중문,학부,2015,/partner/expReport.asp?id=12521&page=9&bgbn=R
226,UCI 파견보고서,중어중문,학부,2015,/partner/expReport.asp?id=12504&page=9&bgbn=R
225,평화로움. 다양한 경험. 다소 지루함,경영학과,학부,2015,/partner/expReport.asp?id=12449&page=10&bgbn=R
224,잊지 못할 1년,화공생명공학부,학부,2015,/partner/expReport.asp?id=12448&page=10&bgbn=R
223,UCI 교환학생기,정치외교학과,학부,2014,/partner/expReport.asp?id=12432&page=10&bgbn=R
222,"1년간의 교환생활-경영, UCDC, 여행, Gap Year",경영학과,학부,2015,/partner/expReport.asp?id=12381&page=10&bgbn=R
221,"University of California, Irvine 2015-1학기",언더우드국제대학 아시아학과,학부,2015,/partner/expReport.asp?id=12316&page=10&bgbn=R
220,잊을 수 없는 UCI에서의 1년 :),테크노아트학부,학부,2014-2015,/partner/expReport.asp?id=12245&page=10&bgbn=R
219,얼바인에서 따뜻했던 9개월,토목환경공학과,학부,2014-2015,/partner/expReport.asp?id=12212&page=10&bgbn=R
218,UCIrvine에서의 6개월,정치외교학과,학부,2015,/partner/expReport.asp?id=12188&page=10&bgbn=R
217,2014-2015 UCI,생활디자인학과,학부,2014-2015,/partner/expReport.asp?id=12145&page=10&bgbn=R
216,UCI 2015,경제학과,학부,2014-2015,/partner/expReport.asp?id=12073&page=10&bgbn=R
215,실질주관적인 교환학생 경험보고서,경영학과,학부,2014-2015,/partner/expReport.asp?id=12027&page=11&bgbn=R
214,더할 나위 없이 행복했던 UCI에서의 1년,컴퓨터과학과,학부,2014-2015,/partner/expReport.asp?id=12009&page=11&bgbn=R
213,"미국 서부, 동부 그리고 남미에 이르는 긴 여정(UDCD, 여행 위주보고서)",경영학과,학부,2014,/partner/expReport.asp?id=10723&page=11&bgbn=R
212,행복했던 UCI에서의 2014년,교육학과,학부,2014,/partner/expReport.asp?id=10722&page=11&bgbn=R
211,잊지못할 UCI에서의 일년,생명공학과,학부,2014,/partner/expReport.asp?id=10715&page=11&bgbn=R
210,28년간 살면서 제일 잘한 선택 UC irvine,의공학부,학부,2014,/partner/expReport.asp?id=10710&page=11&bgbn=R
209,University of California Irvine,행정학과,학부,2014,/partner/expReport.asp?id=10701&page=11&bgbn=R
208,UCI에서의 소중한 1년,의공학부,학부,2014,/partner/expReport.asp?id=10699&page=11&bgbn=R
207,"University of California, Irvine 파견 보고서",경영학과,학부,2014,/partner/expReport.asp?id=8599&page=11&bgbn=R
206,더 있고 싶었던 미국과 소중한 1년간의 기록들,신소재공학과,학부,2014,/partner/expReport.asp?id=7551&page=11&bgbn=R
205,UCI,경제학과/언론홍보영상학과,학부,2014,/partner/expReport.asp?id=7548&page=12&bgbn=R
204,"정말 여유롭고 행복했던 1년, 2014년 <3",국어국문학/신문방송학,학부,2014,/partner/expReport.asp?id=7545&page=12&bgbn=R
203,교환학생이라면 UCI에서,컴퓨터과학과,학부,2013-2014,/partner/expReport.asp?id=7429&page=12&bgbn=R
202,즐거웠던 얼바인 1년,경영학과,학부,2013-2014,/partner/expReport.asp?id=7387&page=12&bgbn=R
201,UCI,정치외교학과,학부,2013-2014,/partner/expReport.asp?id=7386&page=12&bgbn=R
200,UCI 교환학생 파견 보고서,사학과,학부,2013-2014,/partner/expReport.asp?id=7346&page=12&bgbn=R
199,UCI에서의 행복했던 1년을 기억하며,법학과,학부,2013-2014,/partner/expReport.asp?id=7331&page=12&bgbn=R
198,오랫동안 기억에 남을 UCI에서의 1년,교육학과,학부,2013-2014,/partner/expReport.asp?id=7315&page=12&bgbn=R
197,UCI에서의 1년,사회학과,학부,2013-2014,/partner/expReport.asp?id=7297&page=12&bgbn=R
196,캠퍼스 주변 몇몇 음식점들의 가격 수준이 적혀있는 보고서,철학과,학부,2013-2014,/partner/expReport.asp?id=7237&page=12&bgbn=R
195,"조용하지만 평화로웠던 일년, UCI",경제학과,학부,2013-2014,/partner/expReport.asp?id=7149&page=13&bgbn=R
194,내 인생에 가장 알찼던 Irvine에서의 일년.,화공생명공학과,학부,2013,/partner/expReport.asp?id=7067&page=13&bgbn=R
193,따뜻한 기억의 미국 1년,경제학과,학부,2013,/partner/expReport.asp?id=7002&page=13&bgbn=R
192,"UCI, 망설이지 말고 한걸음 더.",경영학과,학부,2012-2013,/partner/expReport.asp?id=6971&page=13&bgbn=R
191,얼바인에서의 1년,경영/경제,학부,2013,/partner/expReport.asp?id=6954&page=13&bgbn=R
190,"남캘리포니아의 노다지, 얼바인",신문방송학과,학부,2013,/partner/expReport.asp?id=6917&page=13&bgbn=R
189,Irvine에서의 2013년을 정리하며,수학과,학부,2013,/partner/expReport.asp?id=6907&page=13&bgbn=R
188,UCI에서의 1년,교육학과/경제학과,학부,2013,/partner/expReport.asp?id=6867&page=13&bgbn=R
187,다사다난했던 얼바인 1년 생활을 정리하며,화학과,학부,2013,/partner/expReport.asp?id=6859&page=13&bgbn=R
186,얼바인에서의 1년,국어국문학과/신문방송학과,학부,2013,/partner/expReport.asp?id=6854&page=13&bgbn=R
185,Irvine에서 1년!,컴퓨터과학과,학부,2013,/partner/expReport.asp?id=6834&page=14&bgbn=R
184,UC Irvine 에서 보낸 2013년,사학과,학부,2013,/partner/expReport.asp?id=6827&page=14&bgbn=R
183,파티 및 유흥 특화 파견 보고서.,경영학과,학부,2012-2013,/partner/expReport.asp?id=6772&page=14&bgbn=R
182,즐거웠던 1년간의 미국 대학생활,컴퓨터과학과,학부,2012-2013,/partner/expReport.asp?id=6712&page=14&bgbn=R
181,영원히 그리울 Irvine에서의 교환학생 파견보고서,문헌정보학과/경제학과,학부,2012-2013,/partner/expReport.asp?id=6688&page=14&bgbn=R
180,UCI 교환학생 파견 보고서,전기전자공학부,학부,2012-2013,/partner/expReport.asp?id=6627&page=14&bgbn=R
179,얼바인에서의 1년,영어영문학과,학부,2012-2013,/partner/expReport.asp?id=6542&page=14&bgbn=R
178,UCI 에서의 꿈같은 1년,생활디자인과,학부,2012-2013,/partner/expReport.asp?id=6537&page=14&bgbn=R
177,미국이라는 곳. 그 곳의 학문.,신소재공학과,학부,2012-2013,/partner/expReport.asp?id=6494&page=14&bgbn=R
176,UCI 파견보고서,경영학과/정치외교학과,학부,2013,/partner/expReport.asp?id=6471&page=14&bgbn=R
175,"차량렌트, 햄버거 특화 파견보고서",토목환경공학과,학부,2012-2013,/partner/expReport.asp?id=6454&page=15&bgbn=R
174,대학생활 동안 가장 기억에 남을 캘리포니아에서의 교환학생 생활,아동가족학과/영문학과,학부,2012-2013,/partner/expReport.asp?id=6446&page=15&bgbn=R
173,캘리포니아에서의 일년,사회학과,학부,2011,/partner/expReport.asp?id=6252&page=15&bgbn=R
172,UCI,경영학과,학부,2012,/partner/expReport.asp?id=6248&page=15&bgbn=R
171,UCIrvine에서의 일년,정보산업공학과,학부,2012,/partner/expReport.asp?id=6231&page=15&bgbn=R
170,"꿈만 같은 1년, 꿈을 갖게 해준 1년",행정학과,학부,2012,/partner/expReport.asp?id=6223&page=15&bgbn=R
169,UC Irvine,경제학과,학부,2012,/partner/expReport.asp?id=6212&page=15&bgbn=R
168,내 생애 최고의 일년,컴퓨터정보통신공학부,학부,2012,/partner/expReport.asp?id=6211&page=15&bgbn=R
167,University of California Irvine,경영학과,학부,2012,/partner/expReport.asp?id=6158&page=15&bgbn=R
166,배우며 즐기고 즐기며 배우는 시간,교육학과,학부,2012,/partner/expReport.asp?id=6127&page=15&bgbn=R
165,California에서의 그리운 1년,사회학과,학부,2012,/partner/expReport.asp?id=5986&page=16&bgbn=R
164,소중하게 남을 1년,경영학과,학부,2012,/partner/expReport.asp?id=5981&page=16&bgbn=R
163,캘리포니아에서의 잊지못할 일년,정치외교학과/ 경제학과,학부,2011-2012,/partner/expReport.asp?id=5877&page=16&bgbn=R
162,UCI에서의 일년...,경영학과,학부,2011-2012,/partner/expReport.asp?id=5848&page=16&bgbn=R
161,잊지 못할 추억이 된 UCI에서의 일년,영문학과,학부,2011-2012,/partner/expReport.asp?id=5814&page=16&bgbn=R
160,잊을 수 없는 UCI에서의 1년,경제학과,학부,2011-2012,/partner/expReport.asp?id=5813&page=16&bgbn=R
159,환상과 동화의 도시 지상에 실재하는 무릉도원,경영학과,학부,2011-2012,/partner/expReport.asp?id=5764&page=16&bgbn=R
158,한가로운 대학 university of california-Irvine,심리학과,학부,2011-2012,/partner/expReport.asp?id=5674&page=16&bgbn=R
157,UC Irvine - 다문화를 접할 수 있는 곳,경제학과,학부,2011-2012,/partner/expReport.asp?id=5650&page=16&bgbn=R
156,UCI에서의 일년,사회학과,학부,2011,/partner/expReport.asp?id=5564&page=16&bgbn=R
155,Irvine에서의 1년,경영학과,학부,2010-2011,/partner/expReport.asp?id=5469&page=17&bgbn=R
154,UCI에서의 일년...,보건행정학,학부,2011,/partner/expReport.asp?id=5456&page=17&bgbn=R
153,University of California Irvine,사회학,학부,2011,/partner/expReport.asp?id=5406&page=17&bgbn=R
152,잊지못할 UCI에서의 1년,정보산업공학과,학부,2011,/partner/expReport.asp?id=5371&page=17&bgbn=R
151,Housing^^ 중심의 UCI 파견 보고서,영여영문학과,학부,2011,/partner/expReport.asp?id=5369&page=17&bgbn=R
150,깨끗하고 살기좋은 Irvine,경제학과,학부,2011,/partner/expReport.asp?id=5366&page=17&bgbn=R
149,Irvine에서의 행복했던 1년,교육학과,학부,2011,/partner/expReport.asp?id=5353&page=17&bgbn=R
148,UCI,문화인류학과,학부,2011,/partner/expReport.asp?id=5313&page=17&bgbn=R
147,UCI에 잘다녀 왔습니다.,영어영문학과,학부,2011,/partner/expReport.asp?id=5272&page=17&bgbn=R
146,UCI에서의 일 년,정치외교학과,학부,2011,/partner/expReport.asp?id=5270&page=17&bgbn=R
145,내가 경험한 UCI,의공학부,학부,2011,/partner/expReport.asp?id=5262&page=18&bgbn=R
144,여유로웠던 Irvine,전기전자공학과,학부,2011,/partner/expReport.asp?id=5258&page=18&bgbn=R
143,대학생활의 안식년,법,학부,2011,/partner/expReport.asp?id=5236&page=18&bgbn=R
142,UCI에서의 1년,환경공학과,학부,2011,/partner/expReport.asp?id=5234&page=18&bgbn=R
141,즐거운 휴가 UCI,경영학과,학부,2011,/partner/expReport.asp?id=5233&page=18&bgbn=R
140,Irvine에서의 1년나기...,전기전자공학부,학부,2011,/partner/expReport.asp?id=5232&page=18&bgbn=R
139,어바인에서의 1년,경영,학부,2010-2011,/partner/expReport.asp?id=5198&page=18&bgbn=R
138,UC Irvine에서의 1년,영어영문학과,학부,2010-2011,/partner/expReport.asp?id=5165&page=18&bgbn=R
137,UCI 경험보고서,경영학과,학부,2011,/partner/expReport.asp?id=5005&page=18&bgbn=R
136,zot zot! UCI 파견보고서,동아시아국제학부,학부,2010-2011,/partner/expReport.asp?id=5002&page=18&bgbn=R
135,Irvine에서의 일 년.,심리학과,학부,2010-2011,/partner/expReport.asp?id=4937&page=19&bgbn=R
134,처음에는 지옥같았던 .. 하지만 천국이 된 Irvine,경영학과,학부,2010-2011,/partner/expReport.asp?id=4929&page=19&bgbn=R
133,University of California at Irvine,UIC,학부,2010,/partner/expReport.asp?id=4812&page=19&bgbn=R
132,UCI 경험보고서,UIC,학부,2010,/partner/expReport.asp?id=4800&page=19&bgbn=R
131,My Best Time During College Life,UIC,학부,2010,/partner/expReport.asp?id=4794&page=19&bgbn=R
130,소중한 추억을 쌓을 수 있었던 황금기,경영학과,학부,2010,/partner/expReport.asp?id=4783&page=19&bgbn=R
129,"너무나 행복했던, 꿈만 같았던 Irvine에서의 아름다운 추억",경영학과,학부,2010,/partner/expReport.asp?id=4756&page=19&bgbn=R
128,꿈만 같았던 Irvine 에서의 1년,경영학과,학부,2010,/partner/expReport.asp?id=4748&page=19&bgbn=R
127,"새로웠던, 이제는 그리운 Irvine",신소재공학과,학부,2010,/partner/expReport.asp?id=4698&page=19&bgbn=R
126,평화롭고 여유러웠던 1년,경영학,학부,2010,/partner/expReport.asp?id=4600&page=19&bgbn=R
125,얼바인에서의 따뜻한 기억,사회학과,학부,2009-2010,/partner/expReport.asp?id=4563&page=20&bgbn=R
124,UCI에서 보낸 일년,영어영문학과,학부,2009-2010,/partner/expReport.asp?id=4397&page=20&bgbn=R
123,UC Irvine에서의 한해,경제학과,학부,2009-2010,/partner/expReport.asp?id=4343&page=20&bgbn=R
122,Irvine에서의 색다른 경험,환경공학부,학부,2009-2010,/partner/expReport.asp?id=4342&page=20&bgbn=R
121,"평화로운 그 곳, 얼바인",경영학과,학부,2009-2010,/partner/expReport.asp?id=4341&page=20&bgbn=R
120,UCI에서의 9개월,경제학과,학부,2009-2010,/partner/expReport.asp?id=4337&page=20&bgbn=R
119,UCI 경험보고서,사회학과,학부,2009-2010,/partner/expReport.asp?id=4335&page=20&bgbn=R
118,UC Irvine 에 대해..,토목환경공학과,학부,2009-2010,/partner/expReport.asp?id=4272&page=20&bgbn=R
117,UCI 경험보고서,정치외교,학부,2009-2010,/partner/expReport.asp?id=4267&page=20&bgbn=R
116,교환학생 경험보고서,경영학과,학부,2009-2010,/partner/expReport.asp?id=4262&page=20&bgbn=R
115,조용한 도시 Irvine,주거환경학과,학부,2009,/partner/expReport.asp?id=4154&page=21&bgbn=R
114,UC Irvine,도시공학과,학부,2009,/partner/expReport.asp?id=4149&page=21&bgbn=R
113,잊을 수 없는 얼바인에서의 1년,영어영문학과,학부,2009,/partner/expReport.asp?id=4143&page=21&bgbn=R
112,조용한 도시 Irvine,경영학과,학부,2009,/partner/expReport.asp?id=4110&page=21&bgbn=R
111,UCI,화학공학과,학부,2009,/partner/expReport.asp?id=4099&page=21&bgbn=R
110,UCI,경영학과,학부,2009,/partner/expReport.asp?id=4054&page=21&bgbn=R
109,"UCI에서의 1년을 되돌아보며,,",정보산업공학과,학부,2009,/partner/expReport.asp?id=4038&page=21&bgbn=R
108,UCI에서,정보산업공학과,학부,2009,/partner/expReport.asp?id=4025&page=21&bgbn=R
107,UCI에서의 1년,정보산업공학과,학부,2009,/partner/expReport.asp?id=4024&page=21&bgbn=R
106,깨끗하고 안전했던 Irvine 생활,의공학과,학부,2009,/partner/expReport.asp?id=3942&page=21&bgbn=R
105,UCI,전기전자공학과,학부,2009,/partner/expReport.asp?id=3935&page=22&bgbn=R
104,UC Irvine에서,중어중문학과,학부,2009-2009,/partner/expReport.asp?id=3742&page=22&bgbn=R
103,즐거웠던 UCI에서의 1년,경영학과,학부,2008-2009,/partner/expReport.asp?id=3712&page=22&bgbn=R
102,UC Irvine,심리학과,학부,2008-2009,/partner/expReport.asp?id=3704&page=22&bgbn=R
101,UCI 경험보고서,정치외교학과/응용통계학과,학부,2008-2009,/partner/expReport.asp?id=3688&page=22&bgbn=R
100,Irvine에서의 1년,신학과,학부,2008-2009,/partner/expReport.asp?id=3639&page=22&bgbn=R
99,Irvine (2008),심리학과,학부,2008,/partner/expReport.asp?id=3609&page=22&bgbn=R
98,IRVINE 에서의 1년,영어영문학과/응용통계학과,학부,2008,/partner/expReport.asp?id=3525&page=22&bgbn=R
97,UCI와 함께한 시간,영어영문학과,학부,2008,/partner/expReport.asp?id=3473&page=22&bgbn=R
96,정말 후회 없이 보낸 1년! in Irvine,경영학과,학부,2007-2008,/partner/expReport.asp?id=3413&page=22&bgbn=R
95,"University of California, Irvine",전기전자공학,학부,2008,/partner/expReport.asp?id=3393&page=23&bgbn=R
94,따뜻했던 UCI에서의 1년간,의공학부,학부,2008,/partner/expReport.asp?id=3354&page=23&bgbn=R
93,잊지 못할 UCI,경영학과,학부,2007-2008,/partner/expReport.asp?id=3349&page=23&bgbn=R
92,UC irvine 으로 가시는 분들에게-,생명공학과,학부,2007-2008,/partner/expReport.asp?id=3314&page=23&bgbn=R
91,평화로웠던 UCI에서의 추억,영어영문/심리,학부,2007-2008,/partner/expReport.asp?id=3296&page=23&bgbn=R
90,행복하고 여유로웠던 얼바인에서의 9개월,경영학과,학부,2007-2008,/partner/expReport.asp?id=3219&page=23&bgbn=R
89,UC Irvine!!!,경영학과,학부,2007-2008,/partner/expReport.asp?id=3209&page=23&bgbn=R
88,UCI,전기전자공학부,학부,2007=2008,/partner/expReport.asp?id=3195&page=23&bgbn=R
87,내 인생 최고의 황금기,경영학과,학부,07-08,/partner/expReport.asp?id=3143&page=23&bgbn=R
86,Irvine에서의 9개월,의공학부,학부,2007-2008,/partner/expReport.asp?id=3127&page=23&bgbn=R
85,UCI 에서의 9개월,경영학과,학부,2007-2008,/partner/expReport.asp?id=3101&page=24&bgbn=R
84,"University of California, Irvine",경영학과,학부,2007-2008,/partner/expReport.asp?id=3088&page=24&bgbn=R
83,미국 서부와 동부에서의 1년간의 삶,경영학과,학부,2007,/partner/expReport.asp?id=2947&page=24&bgbn=R
82,UC Irvine 체험기,영어영문학과,학부,2007,/partner/expReport.asp?id=2936&page=24&bgbn=R
81,다시는 오지 않을 나의 황금기,국제관계학과,학부,2007,/partner/expReport.asp?id=2907&page=24&bgbn=R
80,한국에선 만나기 힘든 여유,경영학과,학부,2007,/partner/expReport.asp?id=2889&page=24&bgbn=R
79,Irvine에서의 1년,국어국문학과,학부,2007,/partner/expReport.asp?id=2879&page=24&bgbn=R
78,1년의 소중한 추억,도시공학과,학부,2007,/partner/expReport.asp?id=2871&page=24&bgbn=R
77,UC Irvine에서의 1년,의공학부,학부,2007,/partner/expReport.asp?id=2870&page=24&bgbn=R
